unique_key,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_latitude,pickup_longitude,pickup_location,dropoff_latitude,dropoff_longitude,dropoff_location
ba572ef0b0e8f1abe5c0339b92ba0be647f019af,9cf781e3591ef0900a7670c770394eb9318d418bd2e72d02e3411d7e38590ef58c32543e7d1adfffc7af17dd5f3b84931b5341c659972775631b1c2f0dde727d,5/2/2019 19:00:00,5/2/2019 19:15:00,540,1.5,,,,,7.75,0,0,0,7.75,Cash,Chicago Independents,,,,,,
ba5a952925d575241e0ff5dab6257339913615fb,ab4287da1ba55135bc5d97b49de7d8e7dd6ca66c42d0b046eb0c2060cd9c4ae7a8b286a2f7a40608cd768537f744ac302ef03db9ad415efae55145f7607d491d,5/19/2019 13:45:00,5/19/2019 13:45:00,0,0,,,,,210,0,0,0,210,Cash,Taxi Affiliation Services,,,,,,
ba548de8dbecdefef516f7c61d180109693fdbff,77b0baaf4e271f6fadb2eaf15ab5febbf97450e2a9b47e0d55bfd80d561cf56753c4d7ff89ab0b7d9da5d6c19609d8d43132e67ebc2c2f30d77e4aa25c6bf8e1,5/9/2019 20:30:00,5/9/2019 21:30:00,3528,20.3,,,,,52.75,11.65,0,5,69.9,Credit Card,City Service,,,,,,
ba569302ec8dea61345e54784b57eabae76c73e1,c5af7d40b837447125ea981dfbc033b41265ae3e44f4569035fe6a62bf1be2b53625a696c17c14f7fa829f844b9ff3653631c709723f70541549c8f5b3bc61a6,5/13/2019 16:00:00,5/13/2019 16:45:00,2372,13.55,,,,,37.75,8.5,0,4,50.75,Credit Card,Chicago Carriage Cab Corp,,,,,,
ba4f6c9e236bb68f36c914b5f3e674620e46d045,c4bc916f9118333bbb96efeb45a241ec72d4954691b8e833bcbe367487556147d732f97b8da733044cb3e303e2d55632a02b4709370b7c9497cb77c29db4d180,5/13/2019 1:00:00,5/13/2019 1:30:00,1380,17.4,,,,,42.75,9.3,0,4,56.05,Credit Card,Top Cab Affiliation,,,,,,
ba4f91628a9167bc510634e3900441436df201af,24b92618e8b1d13a0f6a1c79fae29f97b0ad146b5c988504951f6e65528390cb488abf88e66e6fecb54cf6996f55be971b044d2ef55d5ebb01133addb9bf1ca2,5/22/2019 19:00:00,5/22/2019 19:00:00,0,0,,,,,37,6,0,0,43,Credit Card,Suburban Dispatch LLC,,,,,,
ba596a4536c220baff11ce0a72ae484beb77f6d8,e2a59763803fca0c84171bf7769d196a6229863db67c41f8acdd64b45ac563743de61480d115dde25701785453913064bd35fe6824673ede2a4a0c75c7daad68,5/31/2019 14:00:00,5/31/2019 14:15:00,624,1.8,,,,,8.75,2,0,2,13.25,Credit Card,City Service,,,,,,
ba54d142e6fa5a0ee66c90467279274957936f5d,4e902eb187e3942c1da821c8aa349fc848c6ff3f71f1070d2e5f1dd3d95e06540fb92fb47a9075d3af689fec539a9701502d2c4e3656b41b2ae656461c28243b,5/1/2019 18:00:00,5/1/2019 18:15:00,456,0.93,,,,,6.25,0,0,0,6.25,Cash,Flash Cab,,,,,,
ba4d27f5425c0257847414ebda3546ea93130a44,7e1823441ac9ce79eb3ee2d1179bbffb798f9d765594c75a18cbb6b7135d766c71b4dce1052baf145e269de742144b995309020a0d90a4832ab685a5be901d0d,5/14/2019 10:30:00,5/14/2019 10:30:00,540,1,,,,,6.5,0,0,0,6.5,Cash,City Service,,,,,,
ba4a8e9b896420b425c1cf7f71030f3504803044,c1774b15c58d68c3a96a5990a1d0988703e4eb7a47ab764af30b07a13fafb374f4070ba3b72b292a3f3946287b0219b448a6a1e0e28c66aae25ef5204d63380f,5/1/2019 20:30:00,5/1/2019 21:00:00,1682,16.29,,,,,40.75,9.05,0,4,54.3,Credit Card,Nova Taxi Affiliation Llc,,,,,,
5c302948216dee74956b5badf45c956611497ef9,b435ca1bc185bf91e8952f666c80840f1000ccb6561d3b4ec0628742d9daf7028a4c316b86f680e7c5e275967f8fe1c6616ed5702baac3057124b33de2f0cfce,6/24/2013 15:15:00,6/24/2013 15:15:00,,0,,,,,31.85,7.96,0,0,39.81,Credit Card,Chicago Elite Cab Corp.,,,,,,
ba5a0c4130ee4c9b71508863de5cf03bb7b97485,25d14a6b429ecc54f2b698138ad74b351829a70fdff7887ba12ecf5597880f9c7aa6b097306b088316356779cf11b0a1533ee4c74e1024ec96aa338bf7bfa3f0,5/17/2019 18:00:00,5/17/2019 18:15:00,862,2.35,,,,,10.75,2,0,0,13.25,Credit Card,Sun Taxi,,,,,,
ba4d1c2905174bc740b0a92ea905f97ad448760d,259d38cfdbc9ac6f9bb01f0df740e0ddf4a631a70bbdd6525862b20b7ed0e0554dbbde64c2955b8b6f41468c8970e5507490db36348f884461783472621bda08,5/1/2019 7:45:00,5/1/2019 7:45:00,180,0.5,,,,,4.75,0,0,0,4.75,Cash,"Taxicab Insurance Agency, LLC",,,,,,
ba5a5e9145d6b0e1a31a3ff83bae5e91845459d8,d96ae448797afb997073c20b6bec963b3d693a3683dfb0e7894a5ac3de50e17cb15bb2a5c5c7860a5ced37de4a8df5cff14b317055309d6a5752f5520f739918,5/24/2019 13:30:00,5/24/2019 13:45:00,808,1.22,,,,,8,0,0,1,9,Cash,Flash Cab,,,,,,
ba548b7220939964cad5481b36605c91d2be0296,eafd27c0f4159baa8505a60207a3698501002905ae6f9acb7560cc8cae750487170e6a0c43e9018376448703487f1788b1a4eb313bdc339f3dd6f6d3a90cf19d,5/11/2019 14:00:00,5/11/2019 15:15:00,3960,19.1,,,,,49.5,0,0,2,51.5,Cash,Chicago Independents,,,,,,
ba4d35d55f84739cd2d822188032a956f8a5cf0f,39fcc3d9781f258789e5cb0c418225fa2e1901323ee1fe7301db7768d69935a71bbc4eeb2b72838751a9981ed5f7249967be620cefa5e6ab5a533c2da625a34a,5/13/2019 17:00:00,5/13/2019 17:30:00,2010,12.7,,,,,34.75,8.05,0,5,48.3,Credit Card,City Service,,,,,,
bfb4919edccd147ee96c0614cb0db787246a5008,40553e8f5dd41c0616cefb9595fd14644b299062f7cf5fa70491aaf71b61cae61dafa4e096f210e2139575955eadc267db83ba02e7761ecfb6d0c18b55258179,5/9/2013 13:15:00,5/9/2013 13:00:00,,0,,,,,9.45,0,0,0,9.45,Credit Card,Taxi Affiliation Services,,,,,,
ba507a5062ff01c6870003f8b74f03b08b503044,8251ae1a546f4f2079a91222c214a11b5a660aad9861a8972e5ef6690c087cc4463037d37cdec907dbca2e57813105d2a580ab97fe913a908b3d9aa15eed099f,5/27/2019 22:15:00,5/27/2019 22:45:00,1597,18.3,,,,,44.5,5,0,4,54,Credit Card,Chicago Independents,,,,,,
ba4f0f833ff47b5527ed592ca71a03d3b644a7dc,712b8b176e0f984a78b0d7c4b37d2a3b60cb0a8ae40debef56e08e186216504aff58a45d36cbabc39465f9d3cd409019b61f0b8edaeb40661f640dd1e3f347d9,5/2/2019 15:30:00,5/2/2019 15:30:00,0,0,17031828801,17031828801,,,2,0,0,0,2,Cash,Taxi Affiliation Services,,,,,,
ba6b6c28c8b9027fff104b87fe086753685c634a,712b8b176e0f984a78b0d7c4b37d2a3b60cb0a8ae40debef56e08e186216504aff58a45d36cbabc39465f9d3cd409019b61f0b8edaeb40661f640dd1e3f347d9,5/16/2019 15:15:00,5/16/2019 15:15:00,0,0,17031828801,17031828801,,,2,0,0,0,2,Cash,Taxi Affiliation Services,,,,,,
c589ac8049421819f4f21794a8bd08da5f0af942,075e6e86945bed6f219933b5e74ec0decc89a1e579d11c43b8f8a4409b3ced0d11116312cc4c4b42865e78a7fcc858a44fba22f31b0ca449ddaf402806be3fdb,5/9/2013 19:00:00,5/9/2013 18:45:00,,0,,,,,10,0,0,0,10,Credit Card,Taxi Affiliation Services,,,,,,
ba6e83f954e55fbe580086b6dafaa5b95d4d307e,d930ba332bb243705d1cc64ee760a667d6718e1384db2eee05da3c0ad80deb990f3155e832f417edfb8825e73c4a86b382eaf3faa7d7f01474568ff0584ca1cb,5/6/2019 22:00:00,5/6/2019 22:00:00,60,0,,,,,3.25,0,0,0,3.25,Cash,Star North Management LLC,,,,,,
ba6a4c2cdf521801b3692a3e7300bdaf4878f4b7,78a7a28fe001257044d5095fcb1ff7156a47411ff93cc5ea289fbb93cce4c7e0906431b65275bfc8211a8499f28ec8cb88ad009093e6f7317e11662ba1521b7a,5/7/2019 17:00:00,5/7/2019 17:00:00,420,1.2,,,,,6.25,1,0,0,7.25,Credit Card,Star North Management LLC,,,,,,
ba6f2365c8e2bb0572fb7c5f8f8fb2c946ef24a5,f4ee09a2e3a61fdbfdea39682a992ae964f3387ae8b96206cf2e5a6452354ba1211d8f855280035dfc3e1ecab52498e751f75c3c42730f4f7ae8c7c47b49516f,5/12/2019 4:00:00,5/12/2019 4:15:00,1320,16.7,,,,,41.75,10.05,0,8.5,60.3,Credit Card,312 Medallion Management Corp,,,,,,
ba6978e0a1fa14995b136de4ab0509cbbdea4e1e,48f864be73241484cbe1209ee089fd19e4c3c2fa37714e90380c48bee2ec880b54342a52b878d930fd23927563dc5f6a53094a8dad83830d42b21b4347313c38,5/20/2019 21:00:00,5/20/2019 21:15:00,411,0.9,,,,,6.25,0,0,0,6.75,Credit Card,Chicago Independents,,,,,,
ba6532e18995aaa6ee8bd2c6dff24d0afec10d27,edd72a023f2bffadbf0081c4bb036a7137fec79c3e9ce49125d9e5433be96896d5adf0ff5c5bae96d42d4e4c549cbfaed607629be4e7ff09649b67ad2c02e044,5/6/2019 8:45:00,5/6/2019 9:15:00,1554,11.72,,,,,31.75,0,0,0,31.75,Cash,Flash Cab,,,,,,
ba610d4678b90d0869dcc2e5e3ef9cb520d2662e,f54427c55effd88638382dbec9828c89fd2580d13c166a073866fcc687db98a55b1b7a96b05669e887ca9ca72fef361546d4c5608c75b82afb62bd042e6d1489,5/10/2019 10:30:00,5/10/2019 11:45:00,4777,1.07,,,,,31,0,0,0,31,Cash,Flash Cab,,,,,,
6406b3ee70c62a52d354699a47d086bf616cfa3e,0c8698dd0e6d968d193771b14459e0ad120684b5fb14d04152d815eedd554ebad815982eded546f25a641abc2b05630479e372a1210098ef83fe82940f942e5a,5/16/2013 8:15:00,5/16/2013 8:15:00,,0,,,,,9.45,2.84,0,0,12.29,Credit Card,Chicago Elite Cab Corp.,,,,,,
ba606deca062fe6bce199776b3305a58ffb6ce7c,af81055879d24a95160c247f6cd3e00fe32d181008290277ce6c561770e1d4a3103e389b411802e76dbd53b1988e7e743575899645ee81f5bf218968a64592d3,5/5/2019 18:15:00,5/5/2019 18:30:00,796,2.63,,,,,10.75,2,0,1,14.25,Credit Card,Flash Cab,,,,,,
ba660b9b9b6104f48f7e74c88aa84aabcbad3018,606c0afda95a807ccd4e9fbc33dd6705bc10cdb402ce013392c9c7d2adf1f566bba0ef5b31f0518f593edc179c642b98dea146592d43f4d15475156072792d8a,5/3/2019 13:30:00,5/3/2019 13:45:00,660,1.9,,,,,9,2,0,0,11,Credit Card,Choice Taxi Association,,,,,,
ba6e82e6963f952b51ac732dd45000aa50000292,b2b07517d85bd32877ebcb6cde2612890f5796e00458a9b1173d7dffd1aaf39486d6d2544c32bb706c64fb8119c7ce959801af5a95cc32ae6156aa32585b4af2,5/12/2019 14:00:00,5/12/2019 14:45:00,2354,16.67,,,,,42.5,6.45,0,0,49.45,Credit Card,Flash Cab,,,,,,
ba5ea4b54a0ed1415fd7fa268a068cd59d4896ca,5e00ac77728ae1790a517495300680a2ff69fe9a569218837f8317cbafbd9b0fe9d587e28719848408f84f86a8f5366ec32632980bdcaefd8fb635fd6cbf8ff2,5/8/2019 8:45:00,5/8/2019 8:45:00,430,1.42,,,,,7.25,0,0,0,7.25,Cash,Flash Cab,,,,,,
ba64f13c168a278fd36248cef8bee9fcf1251a6c,bcd49910fa803d81e2c225dd18fb93fce4bd4195594c497dee6a233693e89e2aaf56641f5d2af3d09904636f606a43d4159942a440412d8e3ab16c5a989b5783,5/22/2019 10:45:00,5/22/2019 11:15:00,1907,1.15,,,,,15,0,0,0,15,Cash,Flash Cab,,,,,,
ba70116ba24260d77a8d91bb52a9ff8a22011b93,9a26991eb0f188c6b8c8ad555d4fafbd9c3419259bfbd955a6268c59e1c1870e49037ecf205e53ea82dc3770c2f0286fa356df846369d7d3783a6dcfe726304d,5/12/2019 21:45:00,5/12/2019 22:15:00,1980,15.6,,,,,39.75,8,0,4,51.75,Credit Card,Choice Taxi Association,,,,,,
ba6414e92d660a5573354a88f8097fd41636d466,9438f1a06c0b15e97ee8f916f33494766f5d663d6273caba6a3c77809ca1882811e9e30e5c2ad2d24c87a33e49e12e470a3bcd0b419102175db8f3067b419b4a,5/12/2019 14:15:00,5/12/2019 14:30:00,663,1.77,,,,,8.25,0,0,1.5,9.75,Cash,Flash Cab,,,,,,
ba5fb636950af2e048039fd6f7a65c8fad307404,67492f30cea5835460bdf432575c374bbccf9b6fc50ce5eac6587739d2d20fdc6019cfd6652f30374aa71b53800c9cb42985a29877af8958b31c2006b40b35db,5/30/2019 6:45:00,5/30/2019 6:45:00,562,1.7,,,,,8,0,0,0,8,Cash,Chicago Taxicab,,,,,,
ba6b4a31df16df4a66a6a51a0967ef38b542c8b6,b71b6ac8ce80a63f080b0b1797320425c67b74af57bdd77d2567632a4c995f1e646d7b441fc74e900ad1288414a110d7056d04101347d06d91149f3800849e42,5/6/2019 7:00:00,5/6/2019 7:00:00,98,0.4,,,,,4.25,2,0,0,6.75,Credit Card,Chicago Carriage Cab Corp,,,,,,
ba6f9614b373efb2018c6238c5522e25fe109fdf,f9aee16b2de2973e98d52db66fb4a63a8dfd859ac95f9a5fa3dc2c2af2b8b4102d6b886a9115509152a8fa875eeea7f4faf1814323ee61c49974209d31404a65,5/8/2019 7:00:00,5/8/2019 7:15:00,646,1.9,,,,,8.5,0,0,0,8.5,Cash,Blue Diamond,,,,,,
ba6d00995cd37771f9cd367940d94d9b1cd7602e,90a7aec2f4f918493e331f2513e028d5e4b9e67f83d68ed4f747ef935c5f843a9090694204ff6d714b2cbc2a4061d843d812d9fe114a9f3e2b27515d644551ce,5/16/2019 23:30:00,5/16/2019 23:45:00,540,1.3,,,,,7.5,0,0,0.5,8,Cash,Star North Management LLC,,,,,,
ba701711d3ece49b99ff19b7285a6751fc80a19b,8896af10a4eb11443de2996646e28c69acd22036414c3ba8e6768a5cfb18e1c4736c744678f4b1453dba05c5386f7c9adfe6ffb696df1fa97023e123e31e32f5,5/7/2019 20:00:00,5/7/2019 20:00:00,300,0,,,,,6.25,0,0,0,6.25,Cash,Star North Management LLC,,,,,,
ba6637f47fe7858bbadb9beb8c521390ab8a75f0,34420c09ddb5a66884e00ab8322230f6c75705582d608dde16ad25ced37809796729102563e8ae518531f0f4271868bf3f2aa42e0661fdeab32024d6d853437c,5/6/2019 18:30:00,5/6/2019 18:30:00,615,1.32,,,,,8,2,0,0,10.5,Credit Card,Flash Cab,,,,,,
ba62aa0666e8557414079bb6890a5b01b5464073,5f337925e215d6ea2d9b444d0d02af68ee51437bdb49db236b331bb95fdc7c538bf04609b2a6af0ba221d965bac63bedaf0203e28e30c33273b2d3b88ab1961a,5/17/2019 14:00:00,5/17/2019 14:15:00,482,1.67,,,,,7.75,4,0,0,12.25,Credit Card,Checker Taxi Affiliation,,,,,,
ba66e9ba784c6ff3ee52d70144a09863a63d5271,1c42c627375b79ab89fd3e55c3ad10309264d758ac270d824e70c17e727c0299c3b93397c398829f9e2243ef30804bbf0cf24a2c25bbd812e9c3782d0245cf9f,5/17/2019 23:15:00,5/17/2019 23:30:00,480,1.5,,,,,7.5,0,0,2.5,10,Cash,Chicago Independents,,,,,,
ba636a5f7b449841c004f0509c393b133184af24,da6f829d43ef9293b94c21a502d12c9a48b2a7d7b6a886c937ef80db9f7c8956bd61268962bccb193ed08e9398a09742cff99971c5cf63f321096a51b5c1e5a3,5/13/2019 14:45:00,5/13/2019 14:45:00,205,0.99,,,,,5.75,0,0,0,5.75,Cash,Flash Cab,,,,,,
ba64dbfd2136f31ca0538d17cfa82274bb775d00,523c7cc928410364869565991363b5412e81baf6c4dd6922e1ecbd627030f208ba6d57887e9ac93ec89ec62eeb0c3087fa5dc2adfda14488119694e15d03142d,5/6/2019 13:30:00,5/6/2019 13:30:00,360,1.3,,,,,7,0,0,0,7,Cash,Chicago Independents,,,,,,
ba6a81dde2799a3ae6057d786fdf7af1be361281,c157870bbd395a664de1f3e6f7868b3b89472295c4e2d6ef90c81e6bea2762da796d6a669f8f919194bce1488f550be449c2cede492eb4a1e3e0134bbda181ab,5/6/2019 21:15:00,5/6/2019 21:15:00,540,2,,,,,8.5,1.5,0,0,10,Credit Card,4787 - 56058 Reny Cab Co,,,,,,
ba6567e7add869c4e1713861d4f32596660bd054,da8b538d2ba568160ef297c19d5937da010d5cda8d3ea7c898964f90f831c32df752030f000bf676fb4ed0491f9212a69a58512e03b38f53784587847ef47c05,5/20/2019 12:45:00,5/20/2019 13:15:00,1740,0.7,,,,,33,7.7,0,5,45.7,Credit Card,Blue Ribbon Taxi Association Inc.,,,,,,
ba650270af0a8289350b4d08b5c7cc103ddbffb0,da1ac6e3adb95896fb958efa788eef3ce4503943a7bbc32635953841add6ab2f11004ea7e12964420cf1a3e0b5a0f20c05029e2ffe6e432a5a58a9f2fd8fbb4a,5/17/2019 18:15:00,5/17/2019 18:15:00,0,0,,,,,8.25,2,0,0,10.25,Credit Card,Suburban Dispatch LLC,,,,,,
ba6531c3d11c7e4fe20eb424b2ae88a40121a9ce,740b5605a300a8df7c54950649d5ed9ff6292e7ab9392c9943716498d34e4b19eca419e322a11e9e7f3675eec489a19bc437e0430d274c4fc838f723cadd92b3,5/5/2019 20:45:00,5/5/2019 21:30:00,2626,17.82,,,,,45.5,4.5,0,4,54.5,Credit Card,Flash Cab,,,,,,
ba65b11c6b292b0e8f7a6761741e8230ad8b17c8,2b96ddd6669548a38003cfad8f3e5373280257662377cb390d59c3c6ffb511cab874317a6097aa11cce1527b0e41f1c1a848c2553099a0e3e1e98c0787abb137,5/7/2019 13:30:00,5/7/2019 13:45:00,540,1.2,,,,,7.25,2,0,0,9.25,Credit Card,Choice Taxi Association,,,,,,
ba85362f571345a31774ea6b418dd52e6b4b8d6e,d31f81c999a017a3516da0b9a9fd96abf7e4ea8333e94a9524d388b73500763cb08902fb384917a0d5d72ec3d36b97f4e662ac4bd9a0bd457de3042e1fc27694,5/24/2019 9:45:00,5/24/2019 10:00:00,443,1,,,,,6,0,0,1,7,Cash,City Service,,,,,,
ba79f60974e452f2609af913001854f6a4f84d3b,259d38cfdbc9ac6f9bb01f0df740e0ddf4a631a70bbdd6525862b20b7ed0e0554dbbde64c2955b8b6f41468c8970e5507490db36348f884461783472621bda08,5/6/2019 8:30:00,5/6/2019 8:30:00,240,0.7,,,,,5.25,1,0,0,6.25,Credit Card,"Taxicab Insurance Agency, LLC",,,,,,
ba75a56bd071390d90b3f57f6633202565d6f49e,f9aee16b2de2973e98d52db66fb4a63a8dfd859ac95f9a5fa3dc2c2af2b8b4102d6b886a9115509152a8fa875eeea7f4faf1814323ee61c49974209d31404a65,5/25/2019 11:45:00,5/25/2019 12:00:00,462,1,,,,,6.5,0,0,1,7.5,Cash,Blue Diamond,,,,,,
ba8371f4357dbe22888c11b31152c0d5f95ad148,692320c13d5f7819864fb57797a53cd467452176b95411b54715acf8af840d610799129383a0c79c80b59187f8a02c67b6c3c6fb57eaa6374b16a333cacad503,5/8/2019 18:15:00,5/8/2019 18:15:00,480,1.11,,,,,7,1,0,0,8.5,Credit Card,Nova Taxi Affiliation Llc,,,,,,
ba7c93d3c157a7822aa95881fc017827143a1d77,22548e10dab3e149f756cb9283d6314073c0166532b8595071c6be35fa85cd200848eb97ec2c397cdb946f80bc585498c3d59296c993cdb5c754d6da87826a02,5/11/2019 12:00:00,5/11/2019 12:15:00,540,1.4,,,,,7.25,2,0,0,9.25,Credit Card,Choice Taxi Association,,,,,,
ba76d9a11f2f04120b88e49b5bcf770c9654722b,28ac0194e9142ad4623904b5724b4ca706200257616e6140f1a7c33266b484b1fecbae4ea46f0f36a69cd91ef201b865a2b07577b3e51007c86b689bfc07a459,5/24/2019 8:30:00,5/24/2019 8:45:00,600,1.5,,,,,8,0,0,0,8,Cash,Star North Management LLC,,,,,,
ba84292c08c38b97f7223fcfe7e85d9890b88eb7,c430e63b6b17a9e87b597ec2c292765caa433dc203ce1ecf719fdf01c6e0174311911b4d5f45add97bcae04248430cf2b2c78516e3f77eddcc25cbd83f79f9bc,5/24/2019 17:45:00,5/24/2019 17:45:00,300,0.7,,,,,5.25,2,0,0,7.25,Credit Card,Star North Management LLC,,,,,,
ba7f5ccb7bce15ca63823cb1d796b1b6e3de82f3,b6a410ed12c91dceb1a408bbefbdfb46823085c6fd190714454ddc11792deb429142e5f28cc135805bb1fba18130778fd4487c2c350b2bd7f405f9041a2ee832,5/3/2019 9:15:00,5/3/2019 9:15:00,540,1.9,,,,,8.75,0,0,0,8.75,Unknown,Choice Taxi Association,,,,,,
ba76a2917279f260e9b2f535a04c6f34f80346a0,f54427c55effd88638382dbec9828c89fd2580d13c166a073866fcc687db98a55b1b7a96b05669e887ca9ca72fef361546d4c5608c75b82afb62bd042e6d1489,5/10/2019 21:30:00,5/10/2019 22:15:00,2375,1.87,,,,,18.5,0,0,0,18.5,Cash,Flash Cab,,,,,,
ba8243907dff2b0275ab8267819697849eec7ba5,d7de5a594d0efed735dbce1fe6b9ae0651df194867e00426b93f70cadd9c00ebb6e0951de8d95cf4a50a32eb302e46f0c092453bcae803baa0a3b1b547979592,5/3/2019 15:30:00,5/3/2019 15:45:00,240,0.7,,,,,5.5,2,0,0,7.5,Credit Card,Star North Management LLC,,,,,,
ba780eea69da187129a60f2713b7154d26653068,b75e4a5f5666b60eec9f1446230f23270002318dd86ff0d2e0969afddc155fcd5bf394f221e4954373376133f389c74317f7887cbad925effd10a4c722654607,5/22/2019 15:45:00,5/22/2019 15:45:00,480,1.7,,,,,7.5,1,0,0,8.5,Credit Card,Star North Management LLC,,,,,,
ba7a5e0706c18a63aedd1fc0c13f5e3847e95740,2d8a293a93039174226fc33c4540e50f686d7afa53fcb0507311b7263c971b732c842670927afb9c0a38e8b542b218b7c71bb82cfea8496abee562fc67177400,5/29/2019 16:30:00,5/29/2019 17:15:00,2175,10.79,,,,,31.25,5,0,4,40.75,Credit Card,Flash Cab,,,,,,
ba7292f9cb233c7dd63e8bd14941e82014776d79,da1ac6e3adb95896fb958efa788eef3ce4503943a7bbc32635953841add6ab2f11004ea7e12964420cf1a3e0b5a0f20c05029e2ffe6e432a5a58a9f2fd8fbb4a,5/20/2019 22:00:00,5/20/2019 22:00:00,215,0.26,,,,,4.25,3,0,0,7.75,Credit Card,Flash Cab,,,,,,
ba791a71926afb9661d25f4c90aa275c614f4ddb,692320c13d5f7819864fb57797a53cd467452176b95411b54715acf8af840d610799129383a0c79c80b59187f8a02c67b6c3c6fb57eaa6374b16a333cacad503,5/8/2019 16:45:00,5/8/2019 16:45:00,300,0.43,,,,,5,0,0,0,5,Cash,Nova Taxi Affiliation Llc,,,,,,
ba76bd09a2032a15fc50af383f8932cfea8cfa31,6bc9a4b2f488c8531e48dd2a8c10459515b486fc16d78ae70a6244b99096d2658cf51cf9dd981a8aa05f3d7e6fa46809dbf53e80125333a9d4d336701f4a63e6,5/7/2019 13:45:00,5/7/2019 13:45:00,690,2.08,,,,,9.25,3,0,1,13.75,Credit Card,Flash Cab,,,,,,
ba78f3bc92177d94ad3605a45c4848cf80e5aa14,d3f2612efdbe780e9f6d52b42832fe4622f8b7f9ffe432bb311ae7bc3c6ad1dfa93a1a39f1115825306d7d25734d0403d21340c2568933a0f817ca1bc0ebbe58,5/19/2019 12:15:00,5/19/2019 12:15:00,331,1.44,,,,,7,0,0,0,7,Cash,Chicago Carriage Cab Corp,,,,,,
ba77e6e189bb41fbb407c6d4add8c745a70271f2,a3715bdf7bbe4780c74ae3ef616fb1b7e0cff450b2c93aca6ad4e8b7371d3c06a896518ec3cfe3e9b652dc3c08f24fbafd0b1bd06e50cc1d48d22479553f0264,5/15/2019 7:15:00,5/15/2019 7:45:00,1568,11.7,,,,,31,7.58,0,19,58.08,Credit Card,Taxi Affiliation Service Yellow,,,,,,
ba7974d3208b52d7a87fedb9c0da961b9d9b59db,8ac81cfa2ee2c29b19f8fa21ed92b908d46bedc9d4055cc7a0fdb96adcc45d97855d9d1ffea12f3278749087e96b78ebb22908f8c1bdd50995f2990942e0a4cb,5/31/2019 16:45:00,5/31/2019 17:00:00,1506,3.3,,,,,14.75,3.25,0,1,19.5,Credit Card,City Service,,,,,,
ba753275aa5edd6c3f087bb229ee0dbe1be8ceee,6c6bb220c0c5f895374a902ce390b95a3f928b11f7f7e5a5a44eeef8921ca0b886817b10cf54e3e25e60fe5b48770566acab12acf377db669159bb8c44ff87e2,5/9/2019 17:30:00,5/9/2019 17:45:00,420,0.5,,,,,5.5,0,0,1,6.5,Cash,Medallion Leasin,,,,,,
ba75c3a238efaf62818e79e4b5441b564dbe52ee,46b23d509813329c067fcaaa87708e5e0f3dda7ab1b4d24e027b5ebc033e313526ec8c406b4ed84eb7e80f7e899d6c7d84ac288da67d9281b956ae92b2c08d03,5/29/2019 16:30:00,5/29/2019 16:30:00,374,0.22,,,,,5,2,0,0,7.5,Credit Card,Flash Cab,,,,,,
ba7a4ee9be19c867f105d2df1964d5ad4c6e77ec,6b1d3e2e165890dff4c493e22358752afbe9e5930130d6844baaff153507c250174b8e4ddd4cbcea870f48ff000071686f9554ee8b3872a214fb0330eabfcc4b,5/22/2019 16:45:00,5/22/2019 17:00:00,1048,6.59,,,,,19.25,0,0,0,19.25,Cash,Flash Cab,,,,,,
ba768aac86a8c377f4a4124b5804730b2ab13265,5985b42dd0cbd4492cd51df71c1fd5dbed60edb96d589b7523ef35dc77c6c71f44a49c6f496ac294a51ca6584790e4ee608578553b82960ccb6de65f7bbb2bd6,5/21/2019 7:30:00,5/21/2019 7:30:00,200,0.49,,,,,4.25,0,0,0,4.25,Cash,Flash Cab,,,,,,
ba7dce3b159dab561bc2705b7a02a462b97f4b47,bf004d1789b51020a7b09551cf64d42330c8ecb336fa4e5288e15f823c19f9d75b2fdf4726072ef0ffed957ff7fdedd66e508dbd4c5a02b4233c8f65968e1d99,5/8/2019 9:30:00,5/8/2019 9:45:00,898,1.22,,,,,9,2,0,0,11.5,Credit Card,Flash Cab,,,,,,
ba7e3b46bb7baf7bc0a3ce4a7acbc495684ef722,b41adca9ab700712805f97bb45aa12c1163013bc7c842c946e034c4b42014ffed9b5ba923ab8f846d720e4e62c61d5717ce0df2bbf7b5f26c83327618f3da329,5/7/2019 9:00:00,5/7/2019 9:00:00,55,0.29,,,,,3.75,0,0,0,3.75,Cash,Flash Cab,,,,,,
ba7c8477bb98fe70bd850f07463dbc793abdf0f7,88a493149cafbde5ddde0280c77cc90c26a015c260df782862778150cb2e0dfafa209fad1dd859dd247e43970899c6dbdee5b033cd68ad5beae5af387cd1c55f,5/9/2019 18:15:00,5/9/2019 19:45:00,4920,19.4,,,,,55,11.8,0,4,70.8,Credit Card,Top Cab Affiliation,,,,,,
ba72b9c9f69934184c377d4926d5c7f5dc1c6ee5,2d0ed8e0ce18189d284bd2aadfb788b99d07edd8da90bc5a26bec2fc4f5bbac24f4843b5655df04dc51029c5183499035b5b60c5899dde7422a766a5854c0ec5,5/21/2019 21:00:00,5/21/2019 21:30:00,1500,17.3,,,,,42.75,9.3,0,4,56.05,Credit Card,Star North Management LLC,,,,,,
